game,exclude,start,end,text,speaker,trialNumStart,trialNumEnd
game57,NA,166,169,"So [id46], [id45] says it looks like a person.",I,4,4
game57,NA,169,171,Which one looks like a person to you?,I,4,4
game57,NA,171,173,Let's press on it.,I,4,4.5
game57,NA,173,176,"Great, let's pass.",I,4.5,5
game57,NA,176,178,"Okay, [id46].",I,4.5,5
game57,NA,178,180,What does that look like to you?,I,5,5
game57,NA,180,181,A person.,id46,5,5
game57,NA,181,184,"A person? Okay, [id46] says a person.",I,5,5
game57,NA,184,187,"[id45], which one looks like a person?",I,5,5
game57,NA,187,190,Let's press on it.,I,5,5.5
game57,NA,190,193,"Great, my friends.",I,5.5,6
game57,NA,193,196,"Okay, [id45], what does that look like to you?",I,6,6
game57,NA,196,197,A person.,id45,6,6
game57,NA,197,198,It looks like a person.,I,6,6
game57,NA,198,199,Do you see a person?,I,6,6
game57,NA,199,202,Let's press on it.,I,6,6.5
game57,NA,202,205,"Great, you guys are helping Smurfy guess.",I,6.5,7
game57,NA,205,208,"Okay, what does that look like to you?",I,7,7
game57,NA,208,209,A cowboy.,id46,7,7
game57,NA,209,211,A cowboy?,I,7,7
game57,NA,211,213,[id46] says that it looks like a cowboy.,I,7,7
game57,NA,213,215,Which one looks like a cowboy?,I,7,7
game57,NA,215,217,Let's press on it.,I,7,7.5
game57,NA,217,219,"Great, my friends.",I,7.5,7.5
game57,NA,219,221,Here you go.,I,7.5,8
game57,NA,221,226,"[id45], now what does that look like to you?",I,8,8
game57,NA,226,227,A whale.,id45,8,8
game57,NA,227,228,A whale.,I,8,8
game57,NA,228,229,Do you see a whale?,I,8,8
game57,NA,229,231,Let's press on it.,I,8,8.5
game57,NA,231,233,Ready?,I,8.5,9
game57,NA,233,235,"Okay, let's continue on.",I,8.5,9
game57,NA,235,236,Here you go.,I,9,9
game57,NA,236,239,What does that look like?,I,9,9
game57,NA,239,240,A person?,I,9,9
game57,NA,240,241,Looks like a person.,id46,9,9
game57,NA,241,243,"Do you see a person, [id45]?",I,9,9
game57,NA,243,246,Let's press on it.,I,9,9.5
game57,NA,246,247,Ready?,I,9.5,9.5
game57,NA,247,249,I press that.,I,9.5,10
game57,NA,249,252,"Okay, [id45], what does that look like?",I,9.5,10
game57,NA,252,253,A person.,id45,10,10
game57,NA,253,254,A person.,I,10,10
game57,NA,254,255,Do you see a person?,I,10,10
game57,NA,255,257,Press on it.,I,10,10.5
game57,NA,257,260,"Great, let's press on it.",I,10.5,11
game57,NA,260,263,"Okay, what does that look like to you?",I,11,11
game57,NA,263,264,A boat.,id46,11,11
game57,NA,264,266,A boat.,I,11,11
game57,NA,266,268,"[id46] says a boat, [id45].",I,11,11
game57,NA,268,269,A boat.,I,11,11
game57,NA,269,271,People standing in the boat.,id46,11,11
game57,NA,271,273,People standing in the boat?,I,11,11
game57,NA,273,274,Which one does it look like?,I,11,11
game57,NA,274,275,The boat.,id46,11,11
game57,NA,275,277,Which one does that look like?,I,11,11
game57,NA,277,279,Let's press it.,I,11,11
game57,NA,279,281,Let's try it again.,I,11,11.5
game57,NA,281,283,Great.,I,11.5,12
game57,NA,283,285,Here you go.,I,11.5,12
game57,NA,285,287,"[id45], what does that look like?",I,12,12
game57,NA,287,288,A person.,id45,12,12
game57,NA,288,289,A person.,I,12,12.5
game57,NA,289,291,Let's press on it.,I,12,12.5
game57,NA,291,292,That's okay.,I,12.5,13
game57,NA,292,294,"It wasn't a match, but we can try again.",I,12.5,13
game57,NA,294,295,Okay.,I,13,13
game57,NA,295,296,Do-do-do-do-do.,I,13,13
game57,NA,296,297,Blop.,I,13,13
game57,NA,297,298,Blop.,I,13,13
game57,NA,298,300,Now what does that look like to you?,I,13,13
game57,NA,300,301,A person.,id46,13,13
game57,NA,301,302,It looks like a person.,I,13,13
game57,NA,302,304,"[id45], which one looks like a person?",I,13,13
game57,NA,304,307,Let's press on it.,I,13,NA
game57,NA,307,309,"Great, it was a match.",I,13,NA
game57,NA,309,311,Here you go.,I,13,NA
game57,NA,311,314,"Well, my friends, we just finished the game.",I,13,NA
game57,NA,314,316,Thank you guys so much for playing our game.,I,13,NA
game57,NA,316,317,What is this?,id46,13,NA
game57,NA,317,318,That's confetti.,I,13,NA
game57,NA,318,320,I will turn it off.,I,13,NA
game57,NA,320,322,Turn the camera off.,I,13,NA
game57,NA,322,324,Do you guys want to say bye-bye?,I,13,NA
game57,NA,324,325,Bye-bye.,id45,13,NA
game57,NA,325,351,Bye-bye.,id46,13,NA
game58,NA,-103,-99,Hello. Hello my friends. Okay. Are you ready to start the game?,I,NA,0
game58,NA,-99,-98,Yes.,I,NA,0
game58,NA,-97,-92,So today we will be playing a matching game. Let me show you how it works.,I,NA,0
game58,NA,-91,-86,Now this my friends is...Smurfy. Let's say hi to Smurfy.,I,NA,0
game58,NA,-86,-85,Hi.,I,NA,0
game58,NA,-85,-84,Hi [id48].,I,NA,0
game58,NA,-84,-83,Hi.,I,NA,0
game58,NA,-83,-79,"Hi [id47]. Now Smurfy really wants to play this game today, okay?",I,NA,0
game58,NA,-79,-70,"So in front of your screens, you will see two pictures. But only one of you friends will see a picture in a black box.",I,NA,0
game58,NA,-70,-65,"And Smurfy really wants to get that picture, okay? In the black box.",I,NA,0
game58,NA,-65,-58,"So [id48], if you have Smurfy, you will be guessing. You will be guessing which picture is in the black box.",I,NA,0
game58,NA,-58,-54,"But [id47], if you don't have Smurfy, you will be telling.",I,NA,0
game58,NA,-54,-49,You will tell [id48] and Smurfy what we see in the black box. Is that good?,I,NA,0
game58,NA,-49,-48,Yes.,I,NA,0
game58,NA,-48,-45,"Okay. And to make our guesses, we will just tap on the screen. But not now.",I,NA,0
game58,NA,-45,-41,We will just tap on the screen. And then you guys will see a picture.,I,NA,0
game58,NA,-41,-37,If we see a smiley face. Great. It was a match.,I,NA,0
game58,NA,-37,-30,If we see a sad face. It wasn't a match. But it's okay. We can always try again next time. Is that good with you?,I,NA,0
game58,NA,-30,-27,Okay. Do you guys have any questions?,I,NA,0
game58,NA,-26,-25,Okay.,I,NA,0
game58,NA,-25,-23,I have a spring.,id48,NA,0
game58,NA,-23,-19,My brother gave it to me this morning. But it got dirty from the paint.,id48,NA,0
game58,NA,-19,-16,How about we put it here so that it doesn't get dirty while we play the game?,I,NA,0
game58,NA,-16,-15,Okay.,I,NA,0
game58,NA,-15,-14,Perfect.,I,NA,0
game58,NA,-14,-12,Make sure he doesn't eat that.,I,NA,0
game58,NA,-12,-9,"Hey, that's bad, bad, bad.",id48,NA,0
game58,NA,-9,-7,"Okay, now, okay, okay.",I,NA,0
game58,NA,-7,-5,"Okay, my friends, are you ready to play the game?",I,NA,0
game58,NA,-5,-4,Okay.,I,NA,0
game58,NA,-4,-1,So we will just press on the blue button.,I,NA,0
game58,NA,1,4,Okay. So [id48] will be holding Smurfy.,I,0,0
game58,NA,4,8,"And [id47], we will tell [id48] what we see in the black box.",I,0,0
game58,NA,8,9,A bird.,id47,0,0
game58,NA,9,12,Do you see a bird? Let's press it.,I,0,0
game58,NA,13,15,Great. It was a match.,I,0,0.5
game58,NA,15,17,And we'll pass to [id47].,I,0.5,1
game58,NA,17,20,"Not [id47], pass to [id48].",I,1,1
game58,NA,20,23,"Okay, [id48]. What does that look like to you?",I,1,1
game58,NA,23,24,Apple.,id48,1,1
game58,NA,24,25,Apple.,I,1,1
game58,NA,25,26,Do you see an apple?,I,1,1
game58,NA,26,27,Yeah.,id47,1,1
game58,NA,27,28,Let's press it.,I,1,1
game58,NA,29,30,Great.,I,1,1.5
game58,NA,30,33,It was a match. And we will just continue on.,I,1.5,2
game58,NA,33,34,Here you go.,I,1.5,2
game58,NA,35,37,"Now, [id48] will be guessing.",I,2,2
game58,NA,37,39,"So [id47], what does that look like to you?",I,2,2
game58,NA,39,40,A person.,id47,2,2
game58,NA,40,42,She sees a person.,I,2,2
game58,NA,43,46,Great. Let's pass it on.,I,2,2.5
game58,NA,46,47,Okay.,I,2.5,3
game58,NA,48,50,"[id48], what does that look like to you?",I,3,3
game58,NA,50,51,A bird.,id48,3,3
game58,NA,51,52,A bird.,I,3,3
game58,NA,52,54,Do you see a bird?,I,3,3
game58,NA,54,55,[id47]?,I,3,3
game58,NA,55,56,No.,id47,3,3
game58,NA,57,59,"What else does it look like, [id48]?",I,3,3
game58,NA,59,68,It looks like a guard jumping in the air.,id48,3,3
game58,NA,68,71,It looks like a guy jumping in the air?,I,3,3
game58,NA,71,72,Guard.,id48,3,3
game58,NA,72,73,A guard.,I,3,3
game58,NA,73,74,It does.,id47,3,3
game58,NA,74,75,"Okay, let's press it.",I,3,3
game58,NA,77,79,Great. It was a match.,I,3,3.5
game58,NA,79,80,Thank you.,I,3.5,4
game58,NA,80,81,Here you go.,I,3.5,4
game58,NA,82,83,"Now, [id47].",I,4,4
game58,NA,83,84,What does that look like?,I,4,4
game58,NA,84,85,A person walking.,id47,4,4
game58,NA,85,86,A person walking.,I,4,4
game58,NA,87,88,Great.,I,4,4.5
game58,NA,88,89,Let's pass it on.,I,4.5,4.5
game58,NA,93,96,That looks like a person lying on the ground.,id48,5,5
game58,NA,99,100,Great.,I,5.5,5.5
game58,NA,100,101,Here you go.,I,5.5,5.5
game58,NA,103,105,This looks like a person.,id47,6,6
game58,NA,107,108,It looks like a person?,I,6,6
game58,NA,108,109,Yeah.,I,6,6
game58,NA,109,110,"It looks like a person, [id48].",I,6,6
game58,NA,110,112,Which one looks like a person to you?,I,6,6
game58,NA,113,114,That one.,id48,6,6
game58,NA,114,115,Let's press it.,I,6,6
game58,NA,115,116,Great.,I,6,6.5
game58,NA,116,117,Great.,I,6,6.5
game58,NA,119,120,Can you try this?,id48,6.5,7
game58,NA,121,123,"Hi, I'm Mr. Smurfy",id48,7,7
game58,NA,123,125,How do you move his mouth?,id48,7,7
game58,NA,125,127,You open it up and down.,I,7,7
game58,NA,127,128,Inside.,I,7,7
game58,NA,128,129,Yep.,I,7,7
game58,NA,129,130,Hi.,id48,7,7
game58,NA,130,131,I'm Mr. Smurfy,id48,7,7
game58,NA,131,133,I'm going to eat your trap rod.,id48,7,7
game58,NA,134,135,That's so silly.,I,7,7
game58,NA,135,137,Let's pass it onto [id47],I,7,7
game58,NA,137,138,Perfect.,I,7,7
game58,NA,138,139,"Okay, [id48].",I,7,7
game58,NA,139,141,What does that look like to you?,I,7,7
game58,NA,141,143,Um...,id48,7,7
game58,NA,143,145,A guy jumping in the air.,id48,7,7
game58,NA,145,147,"A guy jumping in the air, [id47].",I,7,7
game58,NA,147,150,Which one looks like a guy jumping in the air?,I,7,7
game58,NA,152,155,"[id47], which one looks like a guy jumping in the air?",I,7,7
game58,NA,155,156,Let's press it.,I,7,7.5
game58,NA,156,157,Great.,I,7,7.5
game58,NA,157,159,Let's pass Smurfy on.,I,7.5,8
game58,NA,159,160,"Hello, hello.",I,7.5,8
game58,NA,160,164,That looks like a person lying on the ground.,id48,8,8.5
game58,NA,164,165,"Well, [id47].",I,8,8.5
game58,NA,166,167,That was perfect.,I,8.5,8.5
game58,NA,167,169,"We have to listen up when we have Smurfy, okay?",I,8.5,9
game58,NA,169,171,"[id47], let's listen.",I,9,9
game58,NA,171,173,What does that look like?,I,9,9
game58,NA,173,175,A person walking.,id48,9,9
game58,NA,177,178,Great.,I,9,9.5
game58,NA,178,180,"Okay, let's pass it on.",I,9.5,10
game58,NA,181,182,"Let's listen up, okay?",I,10,10
game58,NA,182,184,"[id47], what does that look like?",I,10,10
game58,NA,184,186,A person lying on the ground.,id47,10,10
game58,NA,189,190,Great.,I,10,10.5
game58,NA,191,192,Let's go.,I,10.5,11
game58,NA,193,194,Okay.,I,11,11
game58,NA,194,196,What does that look like?,I,11,11
game58,NA,196,198,Um...,id48,11,11
game58,NA,198,200,A person holding a tray.,id48,11,11
game58,NA,200,202,A person holding a tray.,I,11,11
game58,NA,204,205,Great.,I,11.5,11.5
game58,NA,205,206,Yes.,id48,11.5,11.5
game58,NA,208,209,There you go.,I,12,12
game58,NA,209,211,What does that look like to you?,I,12,12
game58,NA,212,213,Somebody jumping.,id47,12,12
game58,NA,213,215,Somebody jumping.,I,12,12
game58,NA,217,218,Great.,I,12,12.5
game58,NA,223,225,What does that look like to you?,I,13,13
game58,NA,225,226,A person walking.,id48,13,13
game58,NA,234,236,"My friends, we are done with the game.",I,13,NA
game58,NA,236,238,Thank you guys so much for guessing,I,13,NA
game58,NA,238,240,and for helping Smurfy out.,I,13,NA
game58,NA,240,242,I will turn the camera off now.,I,13,NA
game58,NA,242,244,Do you guys want to wave bye-bye to Smurfy?,I,13,NA
game58,NA,244,245,"Bye, Smurfy.",id48,13,NA
game58,NA,245,246,Bye-bye.,I,13,NA
game58,NA,246,256,"Bye-bye, my friends.",I,13,NA
game59,NA,-94,-92,"Give me one second, hello guys.",I,NA,0
game59,NA,-92,-88.28,"Okay, it is record, are you ready to play the game?",I,NA,0
game59,NA,-88.28,-87.44,Yeah.,id50,NA,0
game59,NA,-87.44,-82.44,"Okay, my friends, today we will be playing a matching game.",I,NA,0
game59,NA,-81.28,-79.64,Do you guys know what a matching game is?,I,NA,0
game59,NA,-79.64,-78.8,Yeah.,id50,NA,0
game59,NA,-78.8,-77.96000000000001,Do you?,I,NA,0
game59,NA,-77.96000000000001,-75.44,"Okay, let me show you how it works, okay?",I,NA,0
game59,NA,-75.44,-72.84,"This, my friends, is Smurfy.",I,NA,0
game59,NA,-72.84,-71.28,"Do you want to say hi to Smurfy, [id50]?",I,NA,0
game59,NA,-71.28,-70.44,"Hi, Smurfy.",I,NA,0
game59,NA,-70.44,-67.76,"Hi [id50], do you want to say hi?",I,NA,0
game59,NA,-67.76,-65.56,"Hi, [id49].",I,NA,0
game59,NA,-65.56,-62.879999999999995,"Now Smurfy really wants to play this game today, okay?",I,NA,0
game59,NA,-62.879999999999995,-60.08,He goes crazy for this game.,I,NA,0
game59,NA,-60.08,-56.48,"Now, in front of your screens, you will see two pictures,",I,NA,0
game59,NA,-56.48,-54.2,but only one of you friends will see a picture,I,NA,0
game59,NA,-54.2,-52,"in a black box, okay?",I,NA,0
game59,NA,-52,-48.04,"And Smurfy wants to guess just that picture, okay?",I,NA,0
game59,NA,-47.12,-44.72,"So [id50], if you have Smurfy,",I,NA,0
game59,NA,-44.72,-40.72,"you will guess the picture that is in the black box, okay?",I,NA,0
game59,NA,-40.72,-38.76,"[id49], if you don't have Smurfy,",I,NA,0
game59,NA,-38.76,-34.32,you will tell [id50] and Smurfy what you see in the black box.,I,NA,0
game59,NA,-34.32,-33.48,Does that make sense?,I,NA,0
game59,NA,-33.48,-31.759999999999998,"Okay, to make our guesses,",I,NA,0
game59,NA,-31.759999999999998,-28.599999999999994,"we will just tap on the screen once, but not now.",I,NA,0
game59,NA,-28.599999999999994,-27.319999999999993,"We'll tap on the screen once,",I,NA,0
game59,NA,-27.319999999999993,-25.239999999999995,and then you guys will see a picture.,I,NA,0
game59,NA,-25.239999999999995,-20.799999999999997,"If you guys see a smiley face, it was a match.",I,NA,0
game59,NA,-20.799999999999997,-17.519999999999996,"If you guys see a sad face, it wasn't a match,",I,NA,0
game59,NA,-17.519999999999996,-16.680000000000007,but it's okay.,I,NA,0
game59,NA,-16.680000000000007,-15.079999999999998,You guys can try again next time.,I,NA,0
game59,NA,-15.079999999999998,-13.599999999999994,Does that make sense?,I,NA,0
game59,NA,-13.599999999999994,-12.239999999999995,"Let's listen up, okay?",I,NA,0
game59,NA,-12.239999999999995,-11.040000000000006,I already pushed it.,id50,NA,0
game59,NA,-11.040000000000006,-10.159999999999997,"Yeah, it's okay.",I,NA,0
game59,NA,-10.159999999999997,-9.040000000000006,"Let's listen up, okay?",I,NA,0
game59,NA,-9.040000000000006,-6.640000000000001,"Now, do we have any questions, my friends?",I,NA,0
game59,NA,-6.640000000000001,-5.799999999999997,No.,id50,NA,0
game59,NA,-5.799999999999997,-4.480000000000004,Do you have any questions?,I,NA,0
game59,NA,-4.480000000000004,-3.1599999999999966,Should we start the game?,I,NA,0
game59,NA,-3.1599999999999966,-0.5600000000000023,"Okay, let's press on the blue button, [id49].",I,NA,0
game59,NA,0.5600000000000023,1.4000000000000057,Perfect.,I,0,0
game59,NA,1.4000000000000057,3.519999999999996,"Now, [id49] will be guessing first.",I,0,0
game59,NA,3.519999999999996,6.719999999999999,"So [id50], what does that look like in the blue box?",I,0,0
game59,NA,6.719999999999999,8.280000000000001,A banana.,id50,0,0
game59,NA,8.280000000000001,11.319999999999993,So [id50] sees a banana in the black box.,I,0,0
game59,NA,11.319999999999993,13.480000000000004,Which one looks like a banana to you?,I,0,0
game59,NA,13.480000000000004,14.480000000000004,Let's press on it.,I,0,0
game59,NA,16.120000000000005,16.959999999999994,Let's try again.,I,0,0
game59,NA,18.159999999999997,19,Great.,I,0.5,0.5
game59,NA,19,20.319999999999993,It was a match.,I,0.5,0.5
game59,NA,20.319999999999993,21.72,"Yeah, it was a smiley face.",I,0.5,1
game59,NA,21.72,23.319999999999993,"Now, [id50] will be guessing.",I,1,1
game59,NA,23.319999999999993,24.560000000000002,Here you go.,I,1,1
game59,NA,24.560000000000002,26.64,"Now, [id49], what does that look like to you?",I,1,1
game59,NA,26.64,27.480000000000004,A dog.,id49,1,1
game59,NA,27.480000000000004,28.439999999999998,Do you see a dog?,I,1,1
game59,NA,28.439999999999998,29.28,Yeah.,I,1,1
game59,NA,29.28,32.120000000000005,Let's press on it.,I,1,1.5
game59,NA,32.120000000000005,33.2,Yay!,I,1.5,1.5
game59,NA,33.2,34.03999999999999,Yay!,I,1.5,1.5
game59,NA,34.03999999999999,34.879999999999995,It was a match.,I,1.5,1.5
game59,NA,34.879999999999995,35.72,Perfect.,I,1.5,1.5
game59,NA,35.72,37.16,We'll pass you on.,I,1.5,2
game59,NA,37.16,38.28,"Okay, [id50].",I,2,2
game59,NA,38.28,39.80000000000001,"Now, what does that look like to you?",I,2,2
game59,NA,39.80000000000001,41.19999999999999,A plane.,id50,2,2
game59,NA,41.19999999999999,42.24000000000001,A plane.,I,2,2
game59,NA,42.24000000000001,43.360000000000014,Do you see a plane?,I,2,2
game59,NA,45.360000000000014,46.19999999999999,[id49]?,I,2,2
game59,NA,48.120000000000005,49.120000000000005,No?,I,2,2
game59,NA,49.120000000000005,50.84,What else does it look like to you?,I,2,2
game59,NA,50.84,53.120000000000005,Let's try to help [id49] guess.,I,2,2
game59,NA,53.120000000000005,54.44,A boat.,id50,2,2
game59,NA,54.44,55.28,A boat.,I,2,2
game59,NA,55.28,57.72,That has a turbo engine on the back.,id50,2,2
game59,NA,57.72,60.120000000000005,A boat that has a turbo engine on the back.,I,2,2
game59,NA,60.120000000000005,61.360000000000014,Which one looks like a boat,I,2,2
game59,NA,61.360000000000014,63.879999999999995,that has a turbo engine on the back?,I,2,2
game59,NA,63.879999999999995,64.72,Press it.,I,2,2
game59,NA,64.72,65.72,Let's press it.,I,2,2.5
game59,NA,66.72,67.56,Great.,I,2.5,2.5
game59,NA,67.56,68.4,What?,id50,2.5,2.5
game59,NA,68.4,69.4,It was a match.,I,2.5,3
game59,NA,69.4,70.56,Do-do-do-do-do.,I,3,3
game59,NA,70.56,71.68,Here you go.,I,3,3
game59,NA,71.68,72.88,"Okay, [id49].",I,3,3
game59,NA,72.88,74.47999999999999,What does that look like to you?,I,3,3
game59,NA,76.03999999999999,77.28,A person.,id49,3,3
game59,NA,77.28,78.16,A person?,I,3,3
game59,NA,78.16,79.12,It looks like a person.,I,3,3
game59,NA,79.12,80.88,"Which one looks like a person to you, [id50]?",I,3,3
game59,NA,80.88,81.72,This one.,id50,3,3
game59,NA,81.72,82.56,Let's press it.,I,3,3
game59,NA,85,86.03999999999999,It wasn't a match.,I,3.5,4
game59,NA,86.03999999999999,86.88,But it's okay.,I,4,4
game59,NA,86.88,88.28,We can try again next time.,I,4,4
game59,NA,88.28,89.75999999999999,"Okay, let's pass it on.",I,4,4
game59,NA,89.75999999999999,91,Do-do-do-do-do.,I,4,4
game59,NA,91,91.84,Plop.,I,4,4
game59,NA,91.84,93.44,It's a plane again.,id50,4,4
game59,NA,93.44,96.16,What does this look like inside of the box?,I,4,4
game59,NA,96.16,99.63999999999999,A bird that has feet.,id50,4,4
game59,NA,99.63999999999999,101.08000000000001,A bird that has feet.,I,4,4
game59,NA,101.08000000000001,103.24000000000001,Which one looks like a bird that has feet?,I,4,4
game59,NA,106.08000000000001,106.91999999999999,This one.,id49,4,4
game59,NA,106.91999999999999,108.24000000000001,Press it.,I,4,4
game59,NA,109.96000000000001,110.84,Let's try again.,I,4,4
game59,NA,112.63999999999999,113.47999999999999,Great.,I,4.5,4.5
game59,NA,113.47999999999999,115.36000000000001,It was a match.,I,4.5,5
game59,NA,115.36000000000001,116.88,Here you go.,I,5,5
game59,NA,116.88,117.72,"Okay, [id49].",I,5,5
game59,NA,117.72,118.84,What does that look like to you?,I,5,5
game59,NA,118.84,119.68,A person.,id49,5,5
game59,NA,119.68,120.52000000000001,A person.,I,5,5
game59,NA,120.52000000000001,121.80000000000001,"Which one looks like a person, [id50]?",I,5,5
game59,NA,121.80000000000001,122.63999999999999,This one.,id50,5,5
game59,NA,122.63999999999999,124.19999999999999,Let's press it.,I,5,5.5
game59,NA,124.19999999999999,125.03999999999999,Yay.,I,5.5,5.5
game59,NA,125.03999999999999,126.24000000000001,Yay.,I,5.5,5.5
game59,NA,126.24000000000001,127.08000000000001,Okay.,I,5.5,6
game59,NA,127.08000000000001,127.91999999999999,Let's press it.,I,6,6
game59,NA,127.91999999999999,129.48,Do-do-do-do-do.,I,6,6
game59,NA,129.48,130.32,Okay.,I,6,6
game59,NA,130.32,131.48,What does that look like?,I,6,6
game59,NA,131.48,132.96,A person.,id50,6,6
game59,NA,132.96,133.8,A person.,I,6,6
game59,NA,134.84,135.68,Did you see a person?,I,6,6
game59,NA,135.68,137,Let's press it.,I,6,6
game59,NA,138.16,139.6,Let's try again.,I,6.5,6.5
game59,NA,139.6,140.44,Great.,I,6.5,6.5
game59,NA,142.28,143.76,Here you go.,I,7,7
game59,NA,143.76,144.6,"Okay, [id49].",I,7,7
game59,NA,144.6,146.12,What does that look like to you?,I,7,7
game59,NA,146.12,146.96,A dog.,id49,7,7
game59,NA,146.96,147.8,A dog.,I,7,7
game59,NA,149.64,151.12,"Do you see a dog, [id50]?",I,7,7
game59,NA,151.12,151.96,No.,id50,7,7
game59,NA,151.96,152.8,No.,I,7,7
game59,NA,152.8,155.12,Do you see something that looks like a dog?,I,7,7
game59,NA,155.12,155.96,Uh...,id50,7,7
game59,NA,158.88,160,"Yeah, this one.",id50,7,7
game59,NA,160,160.84,Let's press it.,I,7,7
game59,NA,162.60000000000002,163.92000000000002,Let's press it.,I,7,7.5
game59,NA,163.92000000000002,165.12,Let's press it.,I,7.5,7.5
game59,NA,165.12,166.48000000000002,"Oh, that's okay.",I,7.5,8
game59,NA,166.48000000000002,167.32,It wasn't a match.,I,8,8
game59,NA,167.32,168.16000000000003,Let's give it a try again.,I,8,8
game59,NA,168.16000000000003,169.83999999999997,Here you go.,I,8,8
game59,NA,169.83999999999997,170.88,"Okay, my friend, [id50].",I,8,8
game59,NA,170.88,172.2,What does that look like to you?,I,8,8
game59,NA,172.2,173.56,Uh...,id50,8,8
game59,NA,173.56,175.2,A person that can fly.,id50,8,8
game59,NA,175.2,176.72000000000003,A person that can fly.,I,8,8
game59,NA,176.72000000000003,179.83999999999997,"And, I mean, a bird that has feet.",id50,8,8
game59,NA,179.83999999999997,181.04000000000002,"Oh, and a bird that has feet.",I,8,8
game59,NA,181.04000000000002,183.04000000000002,Which one looks like a bird that has feet?,I,8,8
game59,NA,185.04000000000002,186.36,Let's press it.,I,8,8.5
game59,NA,186.36,187.2,Yay.,I,8.5,8.5
game59,NA,187.2,188.27999999999997,Great.,I,8.5,8.5
game59,NA,188.27999999999997,190.36,"Okay, let's pass it on.",I,8.5,9
game59,NA,190.36,191.44,Here you go.,I,9,9
game59,NA,191.44,193.60000000000002,"Now, [id49], what does that look like to you?",I,9,9
game59,NA,193.60000000000002,198.60000000000002,A person that has something in front to eat.,id49,9,9
game59,NA,199.88,202.48000000000002,A person that has something in front to eat.,I,9,9
game59,NA,202.48000000000002,203.32,In a bowl.,id49,9,9
game59,NA,203.32,204.16000000000003,In a bowl.,I,9,9.5
game59,NA,204.16000000000003,205.48000000000002,Yay!,I,9.5,9.5
game59,NA,205.48000000000002,206.32,Great.,I,9.5,9.5
game59,NA,206.32,207.56,"Okay, let's pass it on.",I,9.5,9.5
game59,NA,207.56,208.39999999999998,Bam!,I,9.5,10
game59,NA,210.48000000000002,212.68,"Okay, what does that look like?",I,10,10
game59,NA,212.68,217.16000000000003,A person that has something to eat in his hands.,id50,10,10
game59,NA,217.16000000000003,219.68,A person that has something to eat in his hands.,I,10,10
game59,NA,219.68,221.60000000000002,Which one does that look like?,I,10,10
game59,NA,221.60000000000002,223.60000000000002,Let's press it.,I,10,10.5
game59,NA,223.60000000000002,225.44,Great.,I,10.5,10.5
game59,NA,225.44,226.60000000000002,Buh-bye.,I,10.5,11
game59,NA,228.60000000000002,230.64,"[id49], now, what does that look like to you?",I,11,11
game59,NA,230.64,231.88,A dead dog.,id49,11,11
game59,NA,231.88,232.92000000000002,A dead dog.,I,11,11
game59,NA,232.92000000000002,234.24,Which one?,id50,11,11
game59,NA,234.24,235.64,[id49] sees a dead dog.,I,11,11
game59,NA,235.64,238.04000000000002,Which one looks like a dead dog to you?,I,11,11
game59,NA,238.04000000000002,238.88,This one.,id50,11,11
game59,NA,238.88,239.72000000000003,Let's press it.,I,11,11.5
game59,NA,239.72000000000003,241.2,Great.,I,11.5,11.5
game59,NA,241.2,243.07999999999998,"Okay, let's continue.",I,11.5,12
game59,NA,243.07999999999998,246.39999999999998,"And, now, [id50], what does that look like to you?",I,12,12
game59,NA,246.39999999999998,250.07999999999998,A flying person that has a jetpack.,id50,12,12
game59,NA,250.07999999999998,253.04000000000002,"Ooh, a flying person that has a jet on his back.",I,12,12
game59,NA,253.04000000000002,254.76,"No, a jet pack.",id50,12,12
game59,NA,254.76,256.12,A jet pack.,I,12,12
game59,NA,256.12,257.64,Do you even know what a jet pack is?,id50,12,12
game59,NA,257.64,258.8,I do know what jet packs are.,I,12,12
game59,NA,258.8,259.72,What is it?,id50,12,12
game59,NA,259.72,261.12,"It's a thing where you, like, you take it",I,12,12
game59,NA,261.12,262.6,"and you can shoot up into the sky, so, right?",I,12,12
game59,NA,262.6,263.44,Yeah.,id49,12,12
game59,NA,263.44,265.2,And it's very fast.,id49,12,12
game59,NA,265.2,266.88,Which one looks like that?,I,12,12
game59,NA,266.88,268.72,Let's press it.,I,12,12.5
game59,NA,268.72,270.04,Great.,I,12.5,12.5
game59,NA,270.04,270.88,Bam!,I,12.5,12.5
game59,NA,273.04,275.32,"Okay, [id49], what does that look like to you?",I,13,13
game59,NA,275.32,276.32,A person.,id49,13,13
game59,NA,276.32,277.16,A person.,I,13,13
game59,NA,277.16,279.24,Looking down and walking.,id49,13,13
game59,NA,279.24,280.72,Looking down and walking.,I,13,13
game59,NA,280.72,281.56,Ooh.,I,13,13
game59,NA,285.4,286.72,Let's try again.,I,13,NA
game59,NA,286.72,287.72,Great.,I,13,NA
game59,NA,287.72,288.72,Thank you.,I,13,NA
game59,NA,288.72,290.56,Oh!,I,13,NA
game59,NA,290.56,292.44,"Oh, guess what, my friends?",I,13,NA
game59,NA,292.44,293.92,We just finished our game.,I,13,NA
game59,NA,293.92,295.68,Thank you guys so much for playing.,I,13,NA
game59,NA,295.68,296.52,I'll turn the camera off.,I,13,NA
game59,NA,296.52,299.16,"Can I have another game, please?",id50,13,NA
game59,NA,299.16,301,You want to play another game already?,I,13,NA
game59,NA,301,301.84,Yeah.,id50,13,NA
